author,date,introduce,location,price,review,star

徐梓桁, /2014-04-01,,厦门大学出版社,¥25.50,0条评论,width: 0%;

王志刚, /2013-03-01,王志刚、王中元、朱蕾编著的《iPhone UIKit详解（适用于iOS5）》第1部分（第0章、第1章）为引导部分，介绍UIKit框架的基本概念，以及如何在不使用Xcode的“所见即所得”界面编辑功能下进行iPhone编程。第2部分（第2～4章）为iPhone应用程序画面基础部分，这一部分介绍构成iPhone应用程序画面的基本类。包括构成画面的UIView及各种常用UI控件（皆为UIView子类），以及与画面控制相关的UIViewController及其子类。第3部分（第5～7章）介绍iPhone特色画面组成控件，此部分介绍了图形、动画、文字显示、屏幕效果等所有iPhone特色效果的实现方式。第4部分（第9章、第10章）介绍UIKit框架中的事件与动作控制类，此部分介绍各种事件处理方法及与用户交互相关的API。第5部分（第11章、第12章）为UIKit框架中的其他功能，主要介绍了设置/获取应用程序及设备信息的功能，以及复制/粘贴功,电子工业出版社,¥47.40,0条评论,width: 0%;

黄宏程, /2012-09-01,1、针对初学入门者，提供以案例教学为主要切入点的教材编写方法。2、重视Android体系结构的讲解，让学生对Android的系统结构进行整理的理解和把握，有利于在课堂之外延伸学习和掌握。3、Android的程序开发具有实践性强的特点，本书的编写，更加注重学生的动手实践，从编排的方式上让学生能够快速地进行**个简单的Android应用开发，并引导逐步向综合、复杂的开发技术深入。,人民邮电出版社,¥16.60,0条评论,width: 0%;

张亚飞, /2011-10-01,,清华大学出版社,¥47.40,1条评论,width: 0%;

高凯, /2015-01-01,暂时没有内容,国防工业出版社,¥21.50,0条评论,width: 0%;

盖索林, /2010-11-01,用*短的时间，跟随拥有Android Market单一应用程序下载超过25万人次经验的开发者，踏实地学会必要的Android应用程序开发基础知识，然后……开始开发吧！ 本书对所有进入Android应用程序设计领域的程序开发者，是一个好的开始。盖索林(gasolin)坚实的技术能力，丰富的实务开发经验，再加上他简单又不失详尽的文笔，相信能帮助读者进入Android的殿堂，与我们一同一窥其堂奥之妙，并开发出更多更好用的软件来造福人类。,希望电脑,¥41.30,58条评论,width: 90%;

余志龙, /2010-06-01,暂时没有内容,人民邮电出版社,¥47.40,0条评论,width: 0%;

Steffen, /2013-05-01,随着苹果公司不断地创新与发展，新的iPhone 5、iPad 4以及iPadmini产品相继问世，包括iOS与Xcode在内的开发环境和开发工具也都有了更新和进步。相信有不少开发团队正紧锣密鼓地在iPhone5和iPad mini上部署自己的应用，一切都是那么令人激动！而随着iOS6的推出，cocos2d游戏引擎又有了新的发展。在IT行业，可谓**不变的便是变化。日新月异的技术需要同为开发者的你我保持强盛的好奇心和完美的学习状态，只有这样，才能不断进步，开发出更酷的游戏或应用。相信这本书的再版，一定能使你受益匪浅，帮助你实现梦想。 此次再版，在保留原有内容的基础上，进行了一些全面彻底的检查与更新，目的就是为了适应iOS 6和Xcode4.4的开发环境与工具的新发展。cocos2d2.0的发布引入了ARC(自动引用计数)技术，并修改了一些函数重载方式。还有更多的细节，等待着你去探索和尝,清华大学出版社,¥36.50,0条评论,width: 0%;

纳丁, /2011-01-01,暂时没有内容,人民邮电出版社,¥27.00,0条评论,width: 0%;

靳岩, /2009-07-01,编辑推荐 高焕堂☆邹仕洪☆霍泰稳☆何峰☆高昂☆蔡望勤 鼎力推荐。 5大完整商业应用案例：RSS阅读器、基于Google Map的个人GPS、豆瓣网客户端、在线音乐播放器、手机信息查看助手。 全部内容基于Android SDK；随书附赠400多分钟的详细教学视频，286段示例代码；从事一线开发的作者团队提供在线答疑。 本书特色： 涵盖And roid开发环境搭建、SDK、组件应用、Intents、Broadcast、Service、Market使用等，每个知识点都配以精彩实例，使读者学以致用。 注重对实际动手能力的指导，在容易产生错误、不易理解的环节均配有详实的开发情景图例，并将 重要的知识点、实战技巧以“小实验”、“小知识”的活泼形式呈现给读者，帮助初学者举一反三。 案例体现创新，将传统互联网的内容/服务与移动平台紧密结合，如基于Google Map的,人民邮电出版社发行部,¥42.90,0条评论,width: 0%;

策希纳, /2012-11-01,2012年度大众*喜爱的引进版IT图书奖 国内首本android4游戏开发图书 安卓巴士社区强力推荐 本书**版已出版《Android 4游戏入门经典(第3版) 》，猛击查看,清华大学出版社,¥54.50,547条评论,width: 90%;

王学昌, /2014-12-01,基于移动平台开发的其他专业书籍推荐： 《移动开发》 《移动网络应用程序设计》 《移动应用程序开发——基于和》 《应用程序设计》,清华大学出版社,¥40.20,0条评论,width: 0%;

金斯伯格, /2011-06-01,深入阐释在设计、创建iPhone用户体验时的所有技巧和心得 详细记录知名iPhone设计师及开发人员的实践过程 创建iPhone、iPad极佳用户体验必不可少的参考资料,机械工业出版社,¥52.10,1条评论,width: 0%;

Brandon, /2011-03-01,,人民邮电出版社,¥54.50,171条评论,width: 90%;

李小军, /2015-01-01,,华南理工大学出版社,¥31.20,0条评论,width: 0%;

马修斯, /2012-06-01,,人民邮电出版社,¥36.20,0条评论,width: 0%;

伯内特, /2010-08-01,“这本书极其出色。不仅文笔流畅、浅显易懂。内容也妙趣横生。它既恰到好处地讲解了Android独有的特性。同时也突出了高质量编程的原则。” ——Anthony Stevens，PockekJourney创始人兼CTO，Google Android竞赛优胜者 “Ed Bun3ette的这本书虽然篇幅不长。但内容丰富，保持了Pragmatic系列图书的一贯风格。仅凭2D和3D图形方面的内容。本书就非常值得所有Android开发人员拥有。” ——Mark Murphy，CommonsWare创始人,人民邮电出版社,¥26.50,0条评论,width: 0%;

睿峰科技, /2013-06-01,随着苹果iPhone、iPad等移动终端的持续热销，苹果AppStore上面的应用程序下载已超过400亿次，这些应用程序的开发，所使用的正是苹果iOS平台。iOS平台是苹果智能设备使用的操作系统，其界面美观、简洁，稳定性高，与硬件配合度极高。“苹果iOS6开发从入门到实战”是一本详细介绍苹果iOS6**平台软件开发应用的书籍。,当代中国出版社,¥27.30,0条评论,width: 0%;

暂无, /2015-04-01,,中国铁道出版社,¥49.00,0条评论,width: 0%;

宁世勇, /2013-04-01,,机械工业出版社,¥65.60,0条评论,width: 0%;

李树仁, /2009-05-01,暂时没有内容,人民邮电出版社,¥27.90,0条评论,width: 0%;

张照, /2013-02-01,在*短的时间内跨入iOS开发的大门！iOS开发社区、CU社区共同推荐！多个实例，3个项目案例，354分钟配套教学视频，送教学PPT内容浅显易懂，讲解生动，老鸟总结经验，菜鸟快速成长推荐阅读（请点击链接查看）：《Android开发入门很简单》 （两大社区推荐！快速掌握Android编程） 《Android经典项目案例开发实战宝典》 （介绍20个Android经典项目案例的开发过程，配视频） 《实战Android应用开发》 （eoeAndroid论坛和ChinaUNIX社区力荐，配视频）入门很简单丛书（精品畅销丛书，有口皆碑，新手必读）零点起飞学编程（新手学编程好帮手，编程其实并不难） Web开发典藏大系 （涵盖众多Web开发的前言技术，由一线Web开发人员打造） “Linux典藏大系”（丛书畅销10万册，全面、详细、深入、实用，Linux爱好者必读经典）,清华大学出版社,¥27.00,0条评论,width: 0%;

英特尔亚太研发有限公司, /2013-05-01,暂时没有内容,东软电子出版社,¥43.20,0条评论,width: 0%;

里克·安德森, /2016-08-01,暂时没有内容,机械工业出版社,¥50.40,0条评论,width: 0%;

曾文权, /2013-04-01,,电子工业出版社,¥20.30,0条评论,width: 0%;

颜建华, /2012-07-01,,中国铁道出版社,¥37.00,0条评论,width: 0%;

杨正洪, /2011-07-01,暂时没有内容,清华大学出版社,¥40.50,0条评论,width: 0%;

何孟翰, /2016-02-01,台湾大学电机工程学 王胜德教授 / 恒逸资讯产品技术开发处长 张智凯 推荐图解化！提供完整的系统架构、流程图及程序代码，建立正确开发观念。超直觉！善用Eclipse与其他免费工具，彻底简化Android开发流程。极务实！业界作者经典技巧分享，不走弯路，快速开发手机应用程序。附范例！各章均附范例程序代码，集成主题，可立即参考应用。,人民邮电出版社,¥55.30,0条评论,width: 0%;

达西, /2013-01-01,作者将Android所提供的许多*热门、*激动人心的特性囊括进了本书。不是浅尝辄止，而是深入到每一个现有的章节，对内容进行了改进和提升，同时增添了不少新的章节。,人民邮电出版社,¥46.80,0条评论,width: 0%;

郭少豪, /2012-10-01,暂时没有内容,中国铁道出版社,¥52.90,0条评论,width: 0%;

杨正洪, /2011-02-01,暂时没有内容,清华大学出版社,¥24.10,0条评论,width: 0%;

达尔文, /2013-03-01,,东南大学出版社,¥65.20,0条评论,width: 0%;

时允田, /2012-09-01,,电子工业出版社,¥52.30,0条评论,width: 0%;

邓明轩, /2011-04-21,《黑莓(BlackBerry)开发从入门到精通》： 首本全面介绍黑莓开发的中文技术书籍 一线黑莓应用开发人员经验集萃 RIM中国区总裁鼎力推荐 我们为能向您介绍《黑莓（BlackBerry）开发从入门到精通》一书感到**激动，它是**本为中国黑莓开发者设计的中文教程，希望《黑莓(BlackBerry)开发从入门到精通》可以成为您开发黑莓平台应用程序的良师益友。 通过《黑莓(BlackBerry)开发从入门到精通》。您将会发现黑莓的开发平台已经发生了许多振奋人心的变化。包括BIackBerry6（即将升级到6.1版）操作系统和获得改进的各种BlackBelryAPl。同时，黑莓的开发平台仍在不断地创新与完善中，包括WebWorks（支持HTML5）、8BM（BlackBerryMessenger，黑莓专属的即时通信工具）和即将到来的PlayBook、QNX操作系统、AdobeAir和AppWorId等。真是太令人期待了！ 《黑莓(BlackBerry)开发从入门到精通》涉及了BlackB,机械工业出版社,¥39.40,0条评论,width: 0%;

黄先开, /2015-11-01,"本书精选了2014年""移动终端应用创意于程序设计”大赛中获得一等奖的部分优秀作品，作品结合移动终端的特点，构思新颖，亮点突出，展现当代大学生的创意思维与创新设计能力，并具有一定的实际应用价值。可以很好的开拓学生视野，增强创新意识和创新能力，为师生参加移动终端应用设计的学习和开发实践提供参考。",电子工业出版社,¥38.40,0条评论,width: 0%;

张亚飞, /2015-01-01,,中国铁道出版社,¥65.60,0条评论,width: 0%;

其他作者, /2015-07-01,,东北财经大学出版社,¥55.00,0条评论,width: 0%;

高鹏, /2016-08-01,,机械工业出版社,¥59.20,0条评论,width: 0%;

薛伟, /2015-07-01,一本书读懂 Android 外设开发 实录520分钟、91个外设开发高清学习视频。 11个大型综合案例，与实际外设开发项目可无缝对接。 从内核分析到接口实现，完整再现一个个经典外设项目的开发全程。 教授精髓，精讲精炼。赠送源码，拿来就用。 超值赠送： 赠送15个 Android 应用开发综合案例 赠送38个 Android 应用开发学习视频,清华大学出版社,¥47.30,0条评论,width: 0%;

徐诚, /2013-08-01,循序渐进：基础、进阶、实战科学编排：基本语法、典型实例、编程练习、项目实战学练结合：126个实例、1个项目案例、40个练习题视频讲解：提供39.6小时多媒体教学视频有问必答：提供QQ群、邮件和论坛答疑服务超值DVD光盘本书实例源代码14.6小时配套教学视频 25小时进阶视频讲座52个进阶实例源文件 22个进阶项目案例源文件推荐阅读（点击链接查看）《Android开发范例实战宝典》 （详解201个典型实例）《Android开发范例实战宝典》 （201个实例）《iOS编程实战宝典》 （全面、详细、实用、深入）《iOS开发范例实战宝典（基础篇）》 （117个典型实例展现14类界面模块）《iOS开发范例实战宝典（进阶篇）》 （121个典型实例展现12类应用模块）《HTML 5移动Web开发实战详解》 （腾讯公司前端工程师力作！）,清华大学出版社,¥34.40,0条评论,width: 0%;

李晨, /2011-05-01,国内**Apple开发者社区CocoaChina联合策划。 资深iOS应用开发专家（现就职于美国苹果公司）亲自撰写。 资深iOS/Android应用开发专家、ChaChaAPI金奖得主Lordhong和资深iOS应用开发专家沈卓立联袂推荐。,机械工业出版社,¥33.60,0条评论,width: 0%;

郑萌, /2012-10-01,,电子工业出版社,¥46.60,0条评论,width: 0%;

朱桂英, /2011-02-01,,中国铁道出版社,¥46.60,112条评论,width: 90%;

巴雷特|译者, /2014-03-01,,机械工业,¥43.07,0条评论,width: 0%;

代林峰, /2015-12-01,本书内容丰富、细致、全面。我们的目标是通过本书，提供多本图书的价值，读者可以根据自己的需求有选择地阅读。在内容的编写上，本书具有以下特色。 （ 1 ）结构合理 从用户的实际需求出发，科学安排知识结构，内容由浅入深，叙述清楚。全书详细地讲解了和 Android 网络应用开发有关的知识，内容循序渐进，由浅入深。 （ 2 ）遵循“理论介绍—演示实例—综合演练”这一主线 为了使广大读者彻底弄清楚 Android 网络应用开发的每一个知识点，在讲解时依次剖析了基本理论、演示实例分析、综合实战演练等内容。遵循了从理论到实践这一学习过程，实现了实践教学这一目标。 （ 3 ）易学易懂 本书内容条理清晰、语言简洁，可以帮助读者快速掌握每个知识点。使读者既可以按照本书编排的章节顺序进行学习，也可以根据自己的需求对某一章节进行,机械工业出版社,¥57.90,1条评论,width: 0%;

李贵民, /2014-04-01,,西安电子科技大学出版社,¥25.20,9条评论,width: 100%;

管蕾, /2017-01-01,,人民邮电出版社,¥198.00,0条评论,width: 0%;

里托斯基, /2011-03-01,,清华大学出版社,¥40.70,1条评论,width: 0%;

郭霖, /2014-08-01,,人民邮电,¥100.71,0条评论,width: 0%;

宋三华, /2015-06-01,十二五规划教材，教学做一体化，讲解Android核心知识，提高学生应用能力,电子工业出版社,¥29.30,0条评论,width: 0%;

陈刚, /2010-06-01,本书包括开发环境、开发编程、测试到发布销售的全过程，希望以此帮助愿意从事iPhone开发的中国开发人员快速进入这个领域。 本书主要针对的读者：具备基本的C语言编程能力，愿意从事iPhone开发，希望快速入门的人员。,上海交通大学出版社,¥29.40,12条评论,width: 100%;

李刚, /2016-02-01,基于Swift 2.1版本写成，针对Swift 1.x和2.x变化比较大的特点进行了彻底升级。不仅百分百覆盖Apple官方Swift编程指南，更有丰富案例便于读者学习和领悟。书中代码的注释非常详细，不仅注释的数量庞大，而且把一些简单知识点之间写到注释里，力求读者轻松上手。在书中前言的*后位置列出了全书配套代码的下载地址，供读者免费试用。,电子工业出版社,¥42.80,0条评论,width: 0%;

迪奥·斯科佩特洛, /2015-11-01,,电子工业出版社,¥57.80,0条评论,width: 0%;

侯海亭, /2015-12-01,,清华大学,¥195.10,1条评论,width: 0%;

褚尚军, /2012-08-01,暂时没有内容,电子工业出版社,¥41.50,0条评论,width: 0%;

席尔瓦, /2011-02-01,将本地PC游戏轻松移植到Android的秘技 精彩炫酷游戏示例引人入胜 简明易读，一学就会,人民邮电出版社,¥27.50,0条评论,width: 0%;

黄先开, /2013-11-01,（1）优秀获奖作品解析，作品立意新颖，充满时尚感，展现出学生的创意思维与创新设计能力，作品具有一定的实际应用价值。 （2）“移动终端应用创意与程序设计”大赛，开始只是北京市几所高校参加，现在已发展到华北五省市及港澳台地区100多所学校，参赛人数早已超千人。本书对参赛选手有很大参考价值。,电子工业出版社,¥38.70,7条评论,width: 100%;

纳德森, /2009-01-01,囊括开发和调试MIDP 2.0/MSA应用程序的相关知识。阐述与示例并举，用语规范标准，通俗易懂。作者来自Sun公司，内容权威、准确可靠。 MIDP 2.0的发布和新的移动服务框架（MSA）的引入为Java ME平台的发展带来了动力，越来越多的支持Java的移动设备投入使用，越来越多的服务提供商对第三方开发人员开放，对自定义应用的需求也将惊人地增长。现在，这里就有一个实用、现成的向导来帮助你建立健壮的，有响应的、可维护的和轻松有趣的MIDP 2.0/MSA应用程序。 资深Java ME作者Jonathan Knudsen为代码效率、应用程序设计、受限移动环境下易用性的复杂挑战提供了实际的解决方案。经验丰富的Java开发人员通过这些有条理的，精心设计的示例就可以掌握MIDP 2.0和MSA程序设计。本书的代码不仅适用于NetBeans移动工具包，也适用于Sun Java无线工具包。 本书的内容包括：,机械工业出版社,¥29.80,0条评论,width: 0%;

古纳塞克若, /2013-10-01,暂时没有内容,电子工业出版社,¥36.00,0条评论,width: 0%;

李永华, /2018-04-01,《Arduino软硬件协同设计实战指南》（第2版）系统论述了Arduino开源硬件的开发方法和技术。书中由浅入深介绍了Arduino的使用，以具体的模块为基础，学习Arduino外围设备的使用，以丰富的Arduino设计实例，实现了智能硬件的物联网应用。在处理嵌入式系统的开发过程中，使用Arduino开源平台，将事半功倍，极大提高效率。提供大量Arduino原创项目开发案例，可二次开发利用，提供配套源代码！,清华大学出版社,¥61.40,0条评论,width: 0%;

火烈鸟网络科技, /2013-06-01,国内**本全面深入讲解Cocos2d-x进阶内容的图书 Cocos2d-x创始人王哲作序推荐，《捕鱼达人》开发人员力作 《捕鱼达人》代码大揭秘，传授大家如何做一个《捕鱼达人》的原型 Cocos2d-x内部原理独家深度探秘,人民邮电出版社,¥36.60,0条评论,width: 0%;

王向辉, /2013-09-01,,清华大学出版社,¥24.70,136条评论,width: 90%;

杨正洪, /2013-05-01,,清华大学出版社,¥67.50,1条评论,width: 100%;

吴亚峰, /2013-07-01,技术新颖：涵盖了现实中所有的流行技术，如2D、3D、传感器、OpenGL ES 实例丰富：既包括单机版游戏开发，也有网络对战游戏；既有2D开发，也有流行的3D热门案例以及借助OpenGL ES渲染的逼真场景；既有单机版客户端项目，也有Web端和Android结合开发；既包括典型的商业软件，也包括休闲的娱乐项目，以及流行的导航和Google地图的二次开发。 所有案例来自于作者的真实项目，技术实用性强，案例含金量高,人民邮电出版社,¥57.20,0条评论,width: 0%;

范美英, /2015-07-01,,知识产权出版社,¥18.80,0条评论,width: 0%;

王兴梅, /2015-05-01,暂时没有内容,哈尔滨工业大学出版社,¥20.30,0条评论,width: 0%;

里托斯基, /2011-03-01,暂时没有内容,清华大学出版社,¥36.00,0条评论,width: 0%;

哈灵顿, /2012-04-01,,人民邮电出版社,¥62.10,0条评论,width: 0%;

王家林, /2012-01-01,暂时没有内容,电子工业出版社,¥41.40,0条评论,width: 0%;

余永海, /2016-12-01,暂时没有内容,浙江大学出版社,¥38.00,0条评论,width: 0%;

罗升阳, /2012-10-01,编辑推荐 全面、深入、细致地掌握Android，引领移动互联网新时代！,电子工业,¥80.70,0条评论,width: 0%;

罗升阳, /2017-09-01,暂时没有内容,电子工业出版社,¥110.90,0条评论,width: 0%;

阿拉姆斯, /2015-11-01,通过这本实用的书，交互和产品设计师Skip Allums给出了用户体验的实践和建议，可以帮助你创建亲切、友好而且可信赖的用户体验。,中国电力出版社,¥28.70,0条评论,width: 0%;

袁烨, /2014-10-01,,中国铁道出版社,¥65.60,0条评论,width: 0%;

高凯, /2012-06-01,,国防工业出版社,¥33.30,0条评论,width: 0%;

赫乐嘎斯, /2015-01-01,,华中科技大学出版社,¥81.90,1条评论,width: 100%;

Steve, /2006-06-01,,人民邮电出版社,¥37.90,10条评论,width: 80%;

李维勇, /2015-03-01,暂时没有内容,机械工业出版社,¥37.80,0条评论,width: 0%;

刘剑卓, /2012-11-01,"《iPhone手机游戏开发从入门到精通》编著者刘剑卓。本书围绕着iPhone游戏开发为核心,为读者讲解iOS平台开发技术以及游戏制作技巧。按照从浅入深的方法,逐步带领读者进入iOS平台开发的大门,登上游戏制作的舞台。书中会通过建立一些样例项目的方式,让读者亲自体验iOS开发的过程。",中国铁道出版社,¥47.20,39条评论,width: 100%;

樊中奎, /2016-12-01,,中南大学,¥39.60,0条评论,width: 0%;

钟志勇, /2014-06-01,,机械工业出版社,¥49.70,0条评论,width: 0%;

李柯泉, /2014-05-01,jQuery Mobile是目前最流行的跨平台移动开发框架，本书以实例驱动讲解的方式，让零基础读者也能轻松掌握 jQuery Mobile 下的开发。 本书分为 4 篇，第 1 篇是移动开发入门篇，包括 jQueryMobile 、 HTML 5 、移动开发的一些基础知识，以及如何搭建开发环境；第 2 篇是 jQuery Mobile 基础篇，介绍了 jQuery Mobile 中对话框、工具栏、按钮、表单、布局和插件的使用；第 3 篇是跨平台 APP 实战篇，介绍了 6 个使用 jQuery Mobile 开发的实际 APP ；第 4 篇是发布和推广应用篇，介绍了在开发完成之后，如何发布和推广自己的 APP 。 本书内容详尽、实例丰富，是广大 HTML 5 爱好者、移动开发人员必备的参考书，同时也非常适合大中专院校师生学习阅读，也可作为高等院校计算机及相关专业作为教材使用。,清华大学出版社,¥45.50,0条评论,width: 0%;

何孟翰, /2012-03-01,暂时没有内容,人民邮电出版社,¥71.10,0条评论,width: 0%;

康贝尔, /2009-05-01,全新的版本，将引导你掌握通信系统中各部分的常见开发！ 本书与所有的安全从业者有密切关系．并将影响每一位使用Symbian OS的开发者的决定。本书涵盖关键概念，主要由四部分构成： ■ 概述7Symbian OS中的通信功能： ■ 涵盖了底层的通信技术——蓝牙、TCP/IP、红外以及电话技术； ■ 讨论了高层技术——消息传送框架及相关插件（涉及SMS、MMS和Email）、SendAs服务、对象交换（OBEX）、HTTP以及OMA设备管理； ■ 包含了使用Symbian OS进行通信相关开发的实用信息。 讲述Symbian OS v9R中SymbianOS通信体系结构和网络的全新指南！,人民邮电出版社,¥33.10,0条评论,width: 0%;

李伟梦, /2012-11-01,暂时没有内容,清华大学出版社,¥44.10,0条评论,width: 0%;

关东升, /2015-09-01,《iOS实战：入门与提高卷（Swift版）》一书是国内著名的移动开发教育机构智捷课堂首席专家关东升编写iOS系列丛书中的一本。该丛书分别如下： 《iOS实战： 入门与提高卷（Swift版）》 《iOS实战： 图形图像、动画与多媒体卷（Swift版）》 《iOS实战： 传感器卷（Swift版）》 《iOS实战： 苹果 生态圈 编程卷（Swift版）》 《iOS实战： Apple Watch卷（Swift版）》《iOS实战：入门与提高卷（Swift版）》分为16章，是国内介绍iOS开发*全面的图书之一。全书各章内容如下： 第1章 开始。 iOS知识开发背景介绍以及本书约定介绍。并且创建了**个iOS应用程序 HelloiOS，通过HelloiOS讨论了iOS工程模板、应用的运行机制和生命周期、视图器的生命周期。*后介绍API帮助文档和官方案例的使用。 第2章 Cocoa Touch MVC设计模式。首先介绍了Cocoa Touch MVC模式，然后介绍了视图控制器和视图基础,清华大学出版社,¥43.50,0条评论,width: 0%;

王立娟, /2014-07-01,有经验丰富的团队打造的原创书，更适合国内开发者阅读 涵盖进行iOS开发所需的实战知识,人民邮电出版社,¥71.10,0条评论,width: 0%;

伯内特, /2011-06-01,Google Android赢在起跑线！深入浅出，轻松实用 理论与实践的完美呈现,人民邮电出版社,¥28.80,0条评论,width: 0%;

管蕾, /2017-01-01,（1）基于全新的iOS 10进行讲解，演示iOS 10的新特性 （2）Objective-C和Swift双语讲解，全新的Swift 3.0实例演示 （3）9小时的视频讲解、200多个开发实例喝两大综合案例，让读者学得会，看得懂。 新增CocoaPods依赖管理、扩展 (Extension)、watchOS 3、Siri、tvOS和分屏多视图等全新内容。,人民邮电出版社,¥70.80,0条评论,width: 0%;

Clifton, /2014-05-01,,电子工业出版社,¥84.60,0条评论,width: 0%;

符德恩, /2016-01-01,1 作者现为腾讯公司视觉设计师，并且主持多个重要项目的UI设计，曾在国内多家大型互联网公司工作过，有着丰富的实践经验。 2 软件工具、常见问题、思考方法、解决方案完全解析 3 针对初级设计师，使其能够迅速融入互联网团队，少走弯路 4 国内设计行业内多位人士联袂推荐,人民邮电出版社,¥48.30,0条评论,width: 0%;

Arek, /2017-04-01,本指南用于全面了解 OS X Yosemite 的各项功能，并且以*有效的方式来对 OS X 系统用户提供技术支持。本指南既适用于自学也适用于参加有讲师指导的培训课程。本指南是课程 Yosemite 101: OS X Support Essentials 10.10 的Apple 官方培训教材，该课程是一个为期三天的实践课程，深入探讨如何对 OS X Yosemite 进行故障诊断。本培训课程由 Apple 认证培训讲师进行授课，内容被组织为多个课时，每个课时都包含讲师讲解的内容以及随后进行的相关学生练习操作。,电子工业出版社,¥70.40,0条评论,width: 0%;

关东升, /2014-03-01,,清华大学出版社,¥40.50,0条评论,width: 0%;

邓文渊, /2014-01-01,"""涵盖主流的Android版本 适合手机和平板电脑开发 讲解深入浅出""",人民邮电出版社,¥25.70,0条评论,width: 0%;

戴特尔, /2015-08-01,国外知名作者的新作，结合Android开发与Java编程基础的讲解，内容浅显易懂，实例丰富，强调实践与应用，非常适合没有Java编程基础的初学者或作为学校开设编程课程的教材。,电子工业出版社,¥71.90,11条评论,width: 100%;

饶侠, /2013-02-01,国内**本PhoneGap中文书籍。作者来自Adobe公司。涵盖了PhoneGap的所有相关技术，并深入了进行了原理分析。结合*流行的JavaScript框架详细介绍HTML5。包含了与竞争技术例如AdobeAIR和Titanium的对比。随着HTML5技术的兴起以及移动设备的广泛应用，越来越多的Web开发人员迫切需要掌握的Web技术来开发移动应用。PhoneGap是目前*流行的基于Web技术进行移动开发的框架，因为它的应用是基于Html的，本身就比较容易做到跨平台。它是目前**一个同时支持6种移动平台的中间件。PhoneGap使用HTML、CSS和JavaScript就可以构建跨平台的移动应用程序。它使开发者能够利用iOS、Android、Palm、Symbian、Blackberry、WindowsPhone和Beda智能手机的核心功能——包括地理定位、加速器、联系人、声音和振动等。本书的独到之处在于涵盖了PhoneGap的实现原理和设计架构，能使读者更深入的学习这项技术。本书还详,人民邮电出版社,¥46.60,354条评论,width: 80%;

侯志刚, /2015-02-01,,人民邮电出版社发行部,¥61.60,0条评论,width: 0%;

赵令文, /2016-02-01,,化学工业,¥63.36,0条评论,width: 0%;

赵令文, /2016-02-01,编辑推荐 很多初学者想要快速学习Android App的开发，却往往适得其反，虽然相关的学习资料有很多，但是大部分都是片段的技术资料，不知道该如何应用，这样的资料是不适合初学者学习的。《Android App开发者必修16堂课》一书就从项目建立出发，帮助读者建立正确的开发概念，而不仅仅是提供片段的秘诀而已，使读者清楚程序的每一行都在做什么，进而以不变应万变，做出各式各样的App。《Android App开发者必修16堂课》一书特点如下：1.名家解说一看就懂！帮助初学者迅速进入状况；2.真正实例参照！程序设计者马上取得想要的功能模块；3.别再复制粘贴了！学习完整的开发概念，开发各种App项目；4.绝不藏私！程序原始代码大公开，让你边玩边解析。,化学工业,¥74.80,0条评论,width: 0%;

策希纳, /2012-11-01,编辑推荐 2012年度大众最喜爱的引进版IT 图书奖 国内首本android 4游戏开发图书 安卓巴士社区强力推荐 本书*版已出版《Android 4 游戏入门经典(第3版)》，猛击查看,清华大学出版社发行部,¥53.80,0条评论,width: 0%;

哈里斯, /2015-05-01,暂时没有内容,清华大学出版社,¥37.40,0条评论,width: 0%;

康德尔, /2010-07-01,,人民邮电,¥55.50,0条评论,width: 0%;

侯海亭, /2015-12-01,,清华大学出版社发行部,¥67.15,0条评论,width: 0%;

其他作者, /2008-03-01,,清华大学出版社,¥43.80,1条评论,width: 0%;

吴善财, /2012-09-01,《Android基础开发与实践(附光盘)》由吴善财编著，循序渐进地讲解了Android技术的基础知识，涵盖Android的发展前景、搭建开发环境、AndroidSDK、UI布局、数据存储、GPS定位、程序优化、Graphics编程、三维开发等。彻底摒弃枯燥的理论，将Android理论融合到实际的实战项目中，达到灵活运用的效果。书中的开发案例典型并具有创意，体现了移动互联网应用的创新精神和良好的用户体验。,清华大学出版社,¥41.90,0条评论,width: 0%;

,,,,¥70.56,0条评论,width: 0%;

陈强, /2015-11-01,,人民邮电出版社,¥188.00,0条评论,width: 0%;

格林, /2013-08-01,,清华大学出版社发行部,¥62.20,0条评论,width: 0%;

李钦, /2015-06-01,暂时没有内容,电子工业出版社,¥25.40,0条评论,width: 0%;

韩迪, /2015-07-01,,北京邮电大学出版社,¥40.60,0条评论,width: 0%;

张元亮, /2011-02-01,,中国铁道出版社,¥54.50,84条评论,width: 90%;

徐松林, /2012-01-01,暂时没有内容,人民邮电出版社,¥23.40,0条评论,width: 0%;

高成珍, /2015-01-01,一本*快而广的Android编程技能提高书，在帮助软件公司订单式培养员工的基础上，潜心研究并整理而成，非常接地气。特别适合用于自我检验的参考书。既可作为Android入门者的自测和提高练习指南，又可作用Android编程课的练习教材。 全书详细分析17个典型的Android实用案例，如简易计算器、天气预报、音乐播放器、景点宣传、新闻播放等。这些案例稍加修改即可直接用于自己的项目中。 图解分析、代码展示、通俗易懂；案例贴近生活，实践性强；内容由浅入深，知识融会贯通，提升综合运,清华大学出版社,¥27.70,0条评论,width: 0%;

